LogReg:ID,chromosome,MAPINFO,p-values,q-values,intercept,beta,statistic,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island
cg00667048,1,2314670,0.892199754715,0.971882642106,-1.14288902283,1.26984512806,0.135521218181,MORN1,N_Shore
cg10115148,1,2872908,0.892621994019,0.971882642106,-0.279776543379,0.473799228668,0.134987235069,,N_Shelf
cg21118819,1,1287259,0.892694115639,0.971882642106,0.254862219095,-0.543387770653,-0.134895980358,,S_Shore
cg10784110,1,1173356,0.895214140415,0.971882642106,-0.363172352314,0.56935274601,0.131709426641,,N_Shore
cg25037000,1,2931557,0.895648658276,0.971882642106,0.211664393544,-0.487185567617,-0.131160080433,,S_Shelf
cg27573975,1,2463873,0.896187663078,0.971882642106,-0.495749801397,0.784649610519,0.13047875464,,S_Shore
cg03847348,1,2413705,0.89678132534,0.971882642106,-0.965324640274,1.03156769276,0.129728376865,PLCH2,N_Shore
cg15090440,1,3099233,0.902280032635,0.971882642106,-0.329132437706,0.308061778545,0.122781634331,PRDM16,N_Shelf
cg09767587,1,1976124,0.902370452881,0.971882642106,0.0570974759758,-0.62830388546,-0.122667469084,,Island
cg00407413,1,2332075,0.902425050735,0.971882642106,0.0296485908329,-0.578882873058,-0.122598476708,RER1,N_Shore
cg10219957,1,1851416,0.904448270798,0.971882642106,0.518980681896,-0.994467318058,-0.120044007897,TMEM52,S_Shore
cg10204861,1,2482908,0.905064880848,0.971882642106,0.0154458032921,-0.36745172739,-0.119265668094,LOC115110,
cg24807889,1,1135955,0.905200362206,0.971882642106,0.0833628997207,-0.305054664612,-0.119094692171,,N_Shore
cg18108844,1,2716235,0.906338274479,0.971882642106,-0.611976027489,0.685050368309,0.117658495903,,N_Shore
cg02230408,1,2722326,0.908845722675,0.971882642106,-0.170927554369,0.0970812737942,0.11449457705,,
cg11521998,1,1536054,0.908862352371,0.971882642106,0.27412930131,-0.595192193985,-0.11447365582,,Island
cg03606098,1,1690840,0.909479677677,0.971882642106,-0.408706337214,0.564953923225,0.113694883883,NADK,N_Shore
cg22440573,1,3163985,0.910603702068,0.971882642106,-0.657488942146,0.724721252918,0.112277083099,PRDM16,Island
cg10542127,1,2378521,0.910661637783,0.971882642106,-0.548271119595,0.775428175926,0.112203985453,,S_Shelf
cg01101873,1,3269478,0.91181999445,0.971882642106,-0.168466106057,0.119324430823,0.110743179917,PRDM16,
cg01418153,1,3240129,0.912367582321,0.971882642106,-0.843471109867,0.861006975174,0.110052719712,PRDM16,Island
cg14171516,1,2252860,0.912553846836,0.971882642106,-0.376193881035,0.449223458767,0.10981785506,MORN1,N_Shore
cg14129430,1,2387934,0.915528297424,0.971882642106,0.286574095488,-0.608206450939,-0.106068126857,,Island
cg12208770,1,1361666,0.916203022003,0.971882642106,0.466622233391,-0.840793609619,-0.105217777193,TMEM88B,Island
cg22712408,1,3039662,0.916757762432,0.971882642106,0.0642026141286,-0.474381506443,-0.104518644512,PRDM16,S_Shore
cg12085977,1,2705733,0.916814446449,0.971882642106,-0.0032788219396,-0.422451555729,-0.104447238147,,N_Shore
cg14287724,1,1105518,0.916820049286,0.971882642106,0.576337635517,-1.03032290936,-0.104440182447,,N_Shelf
cg00030604,1,2379831,0.917245268822,0.971882642106,-0.304578453302,0.327681005001,0.103904359043,,
cg13463719,1,2717754,0.917462527752,0.971882642106,-0.363813757896,1.03448176384,0.103630565107,,S_Shore
cg12443001,1,2467281,0.918593049049,0.971882642106,-0.297400027514,0.590036213398,0.102206133306,,S_Shore
cg15451548,1,2144873,0.919271051884,0.971882642106,-0.178225293756,0.337209612131,0.101351976395,,S_Shore
cg23648809,1,2106400,0.919868767262,0.971882642106,-0.357283592224,0.402117282152,0.100599050522,PRKCZ,
cg26227225,1,2121039,0.922334074974,0.971882642106,0.00586500344798,-0.659265398979,-0.0974940285087,LOC100128003;C1orf86,Island
cg17866257,1,2273895,0.922520041466,0.971882642106,-0.00316858175211,-0.492832571268,-0.0972598716617,MORN1,N_Shelf
cg06532546,1,2886654,0.922921299934,0.971882642106,0.294091939926,-0.632197082043,-0.0967545583844,,Island
cg10119342,1,1222184,0.925927817822,0.973634286375,-0.625652730465,0.65468031168,0.092969506979,SCNN1D,
cg13966547,1,2406284,0.92703717947,0.973634286375,0.51610326767,-0.842311799526,-0.0915731787682,PLCH2,N_Shelf
cg00211609,1,1178039,0.930534541607,0.97376858941,-0.0766257718205,-0.120232582092,-0.0871723070741,FAM132A,Island
cg23022809,1,2230923,0.93062800169,0.97376858941,0.417092591524,-0.701543450356,-0.087054759264,SKI,N_Shore
cg09808235,1,2542588,0.93150562048,0.97376858941,0.135837286711,-0.351900488138,-0.0859506577253,MMEL1,
cg19356624,1,2386965,0.935888648033,0.97376858941,0.592878937721,-0.890503227711,-0.0804383382201,,N_Shore
cg22502001,1,2360018,0.938758134842,0.97376858941,-0.474125891924,0.527659714222,0.0768308341503,,Island
cg13204758,1,1889213,0.93890619278,0.97376858941,-0.484568089247,0.632642745972,0.0766447335482,KIAA1751,S_Shelf
cg04758387,1,1851384,0.939100980759,0.97376858941,0.263433784246,-0.576621413231,-0.0763998329639,TMEM52,Island
cg24057775,1,2838930,0.939439058304,0.97376858941,-0.197002351284,0.45640155673,0.0759749114513,,
cg11142617,1,2324205,0.939792990685,0.97376858941,0.0290522072464,-0.228853419423,-0.0755300298333,RER1;MORN1,S_Shore
cg24105782,1,1957385,0.941932320595,0.97376858941,-0.00958610419184,-0.158008471131,-0.0728413835168,GABRD,Island
cg17468855,1,2336721,0.944981336594,0.97376858941,-0.231193885207,0.355731010437,0.0690103769302,PEX10;RER1,N_Shelf
cg09857070,1,2822901,0.945333123207,0.97376858941,-0.244766324759,0.186013877392,0.0685684531927,,
cg14086822,1,2724609,0.945781946182,0.97376858941,0.0787286162376,-0.234168112278,-0.0680046230555,,
cg21609526,1,3105151,0.946389853954,0.97376858941,-0.172992661595,0.197193548083,0.0672409832478,PRDM16,Island
cg09556700,1,2230668,0.946644902229,0.97376858941,-0.27656853199,0.418695181608,0.0669206008315,SKI,N_Shore
cg24256745,1,3196029,0.946787595749,0.97376858941,0.133737653494,-0.334606289864,-0.066741399467,PRDM16,Island
cg18565510,1,1238702,0.951954424381,0.977816058161,-0.444146335125,0.440538793802,0.0602526143193,ACAP3,N_Shelf
cg10391102,1,3206316,0.955970883369,0.980672973379,0.0473637208343,-0.227617993951,-0.0552103295922,PRDM16,S_Shore
cg10493186,1,3134756,0.958547472954,0.981984287002,-0.336530357599,0.307307332754,0.0519764237106,PRDM16,
cg15736449,1,1248342,0.9600507617,0.981984287002,-0.000108580286906,-0.205928385258,-0.0500899031758,CPSF3L,Island
cg06128920,1,1447374,0.960959434509,0.981984287002,-0.176496639848,0.137720137835,0.0489496514201,ATAD3A,Island
cg08247866,1,3096529,0.963224351406,0.983033592566,0.0690883770585,-0.29275482893,-0.0461077950895,PRDM16,
cg09668627,1,1371844,0.96486222744,0.983441089329,-0.036668304354,-0.117766402662,-0.0440529286861,VWA1,S_Shore
cg20411340,1,1175370,0.967667162418,0.985035547385,-0.170776665211,0.210192993283,0.0405343174934,,S_Shore
cg10376814,1,2310230,0.971612811089,0.985653966475,-0.024396058172,-0.138232171535,-0.0355855673552,MORN1,
cg00546248,1,2412743,0.971884548664,0.985653966475,-0.210638046265,0.148490309715,0.0352447554469,PLCH2,S_Shore
cg20066001,1,2406733,0.971998810768,0.985653966475,-0.254307031631,0.214444935322,0.0351015292108,PLCH2,N_Shelf
cg18852096,1,1564425,0.975818753242,0.988265421013,0.128778517246,-0.325206905603,-0.0303113479167,MIB2,Island
cg06853697,1,1868638,0.978688716888,0.989909351859,-0.143079832196,0.0363638363779,0.0267128963023,,
cg01806151,1,2470965,0.980334997177,0.990312961525,-0.233441025019,0.163657516241,0.0246489346027,,N_Shore
cg01800445,1,3129115,0.984055459499,0.99280817642,-0.0806009620428,-0.0718977674842,-0.019984845072,PRDM16,
cg16022081,1,2564329,0.986339747906,0.993849949032,-0.0899440944195,-0.045026447624,-0.0171213988215,MMEL1,S_Shelf
cg23258188,1,3075846,0.989588439465,0.995859595608,-0.151657998562,0.0522848665714,0.0130493082106,PRDM16,S_Shelf
cg20978193,1,1227307,0.992391169071,0.997415934484,-0.0708818361163,-0.0706822946668,-0.00953637529165,SCNN1D,N_Shore
cg21391741,1,2561054,0.995449542999,0.999006450176,-0.125087797642,0.014064845629,0.00570319825783,MMEL1,Island
cg12810734,1,1139603,0.997663497925,0.999006450176,-0.130740985274,0.0160246919841,0.00292840856127,TNFRSF18,N_Shelf
cg20823695,1,2345410,0.998645663261,0.999006450176,-0.119565978646,-0.00207582046278,-0.00169741024729,PEX10,N_Shore
cg00157179,1,2383687,0.999006450176,0.999006450176,-0.113202944398,-0.00822638440877,-0.0012452644296,,N_Shelf
